table	id	label	disc	prec	theme	tier	gap_status	gap_desc	date_realized	excess_cum	excess_peak	closed_date	dormant_since	relit_date	relit_count
industry_signals	1297	沃什战略模糊半年真空期	20260621	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1298	寒武纪国产GPU唯一可交易龙头	20260621	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+8.3%→现-14.0%）·已点亮1次	20260624	-0.1404	0.0826	20260819	20260702	20260807	1
industry_signals	1299	中国西电SST退潮·厘清业务占比	20260621	day	电力/电网/算电协同/燃气轮机	hint	dormant	暗态·深回吐候二段（峰值+7.5%→现-0.1%）	20260717	-0.0015	0.0751	20260807	20260807		0
industry_signals	1300	中日脱钩断裂·对日替代底层驱动	20260622	day	半导体/芯片/半导体材料	hint	dormant	暗态·深回吐候二段（峰值+16.7%→现-10.5%）·已点亮2次	20260624	-0.1049	0.1674	20260819	20260702	20260807	2
industry_signals	1301	磷化铟衬底交期18个月·锁料者业绩不miss	20260622	day	光模块/CPO/光通信/光纤	hint	dormant	暗态·深回吐候二段（峰值+2.2%→现-19.0%）·已点亮1次	20260625	-0.19	0.022	20260819	20260629	20260814	1
industry_signals	1302	台积电CoWoS玻璃封装2028量产	20260622	day	半导体/芯片/半导体材料	alias	dormant	暗态·深回吐候二段（峰值+16.7%→现-10.5%）·已点亮2次	20260624	-0.1049	0.1674	20260819	20260702	20260807	2
industry_signals	1303	藤仓上修净利+DCI光缆涨价30%	20260622	day	光模块/CPO/光通信/光纤	hint	dormant	暗态·深回吐候二段（峰值+2.2%→现-19.0%）·已点亮1次	20260625	-0.19	0.022	20260819	20260629	20260814	1
industry_signals	1304	韩国杠杆踩踏传导A股·非系统性	20260623	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1305	英伟达Rubin全液冷纳入网络组件·液冷新增量	20260623	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+7.5%→现-14.8%）·已点亮1次	20260624	-0.1478	0.0752	20260819	20260702	20260807	1
industry_signals	1306	AI高景气未变·字节token两月+50%	20260623	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1307	桌面级AI超级应用雏形·商业化重估	20260623	day	AI软件/应用	alias	dormant	暗态·深回吐候二段（峰值+8.1%→现-0.4%）	20260731	-0.0044	0.0809	20260813	20260813		0
industry_signals	1308	科技牛非科技熊·机构认错增配	20260624	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1309	高纯四氯化硅缺口30%·价1.2万→8万	20260624	day	光模块/CPO/光通信/光纤	override	open	⚠️逾期未启动（42日，累计-19.8%）——逻辑存疑或锚不对		-0.1976	0.0144				0
industry_signals	1310	日本断供+韩国扩产→洁净室基建补涨	20260624	day	半导体/芯片/半导体材料	alias	dormant	暗态·深回吐候二段（峰值+11.1%→现-16.2%）·已点亮2次	20260625	-0.1618	0.1105	20260819	20260702	20260807	2
industry_signals	1311	离岸人民币破6.81·贬值无牛市	20260624	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1312	美光超预期·HBM4爆发·原片厂量价齐升	20260625	day	AI算力/AI硬件/科技硬件	alias	open	⚠️逾期未启动（41日，累计-20.6%）——逻辑存疑或锚不对		-0.2058	0.0171				0
industry_signals	1313	村田松下MLCC涨价10-30%·代理→自主可控	20260625	day	AI算力/AI硬件/科技硬件	hint	open	⚠️逾期未启动（41日，累计-20.6%）——逻辑存疑或锚不对		-0.2058	0.0171				0
industry_signals	1314	电子布CCL加速涨价·钻针满产不接单	20260625	day	AI算力/AI硬件/科技硬件	alias	open	⚠️逾期未启动（41日，累计-20.6%）——逻辑存疑或锚不对		-0.2058	0.0171				0
industry_signals	1315	康宁GlassBridge冲击FAU·引爆CPO耦合设备	20260625	day	光模块/CPO/光通信/光纤	alias	open	⚠️逾期未启动（41日，累计-21.2%）——逻辑存疑或锚不对		-0.212	0.0				0
industry_signals	1316	强美元体系·贝森特迫增美元储备买美债	20260625	day	黄金/贵金属	hint	closing	主升兑现中（41日，累计+19.9%，峰值+19.9%）	20260626	0.1985	0.1985				0
industry_signals	1317	半导体洁净室先行指标·扩产预期前置	20260628	day	半导体/芯片/半导体材料	alias	dormant	暗态·深回吐候二段（峰值+6.0%→现-21.2%）·已点亮2次	20260629	-0.2124	0.0599	20260819	20260702	20260807	2
industry_signals	1318	电子利润+103%贡献43.1%·K型复苏引擎	20260628	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1319	央视连续带货功率半导体/玻纤/光纤	20260628	day	半导体/芯片/半导体材料	alias	dormant	暗态·深回吐候二段（峰值+6.0%→现-21.2%）·已点亮2次	20260629	-0.2124	0.0599	20260819	20260702	20260807	2
industry_signals	1320	放弃火箭只做卫星·卫星互联网确定性	20260628	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+9.6%→现-14.6%）·已点亮1次	20260701	-0.1465	0.0956	20260820	20260707	20260805	1
industry_signals	1321	玻璃基板GlassBridge技术路线争议	20260628	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+3.0%→现-19.3%）·已点亮1次	20260630	-0.1927	0.0302	20260819	20260702	20260807	1
industry_signals	1322	日本产业链替代·人无我有	20260628	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1323	OpenAI延期IPO·行业天花板未到	20260628	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1324	大小票剧烈分化·权重护盘小票失血·中证1000 7900锚点	20260629	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1325	半导体主线王者·芯片强于科技硬件(V型反转决定性)	20260629	day	半导体/芯片/半导体材料	alias	open	⚠️逾期未启动（39日，累计-25.7%）——逻辑存疑或锚不对		-0.2565	0.0158				0
industry_signals	1326	长鑫存储IPO'鱼尾行情'·七月中旬申购砸盘预警	20260629	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+2.5%→现-19.7%）·已点亮1次	20260630	-0.1975	0.0255	20260819	20260702	20260807	1
industry_signals	1327	华为产业链连接器/GPU国产替代·B300半年回本	20260629	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+2.5%→现-19.7%）·已点亮1次	20260630	-0.1975	0.0255	20260819	20260702	20260807	1
industry_signals	1328	康宁GlassBridge'错杀'·Rubin Ultra量产2027后	20260629	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+2.5%→现-19.7%）·已点亮1次	20260630	-0.1975	0.0255	20260819	20260702	20260807	1
industry_signals	1329	三星海力士大幅扩产·13:20点燃做多	20260629	day	创新药/医药/CRO	alias	dormant	暗态·已兑现候二段（峰值+20.8%→现+15.7%）·已点亮1次	20260702	0.157	0.2077	20260724	20260708	20260715	1
industry_signals	1330	AI利空误读·Token增速放缓=供给瓶颈非需求萎缩	20260629	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·深回吐候二段（峰值+3.5%→现-13.9%）·已点亮1次	20260630	-0.1385	0.0351	20260819	20260702	20260814	1
industry_signals	1331	功率半导体阶梯提价	20260630	day	半导体/芯片/半导体材料	alias	open	⚠️逾期未启动（38日，累计-27.2%）——逻辑存疑或锚不对		-0.2723	0.0				0
industry_signals	1332	存储芯片紧缺	20260630	day	AI算力/AI硬件/科技硬件	alias	open	⚠️逾期未启动（38日，累计-22.3%）——逻辑存疑或锚不对		-0.2229	0.0				0
industry_signals	1333	AI大模型商业模式	20260630	day	AI软件/应用	alias	dormant	暗态·已兑现候二段（峰值+15.5%→现+7.0%）·已点亮1次	20260701	0.07	0.1553	20260813	20260714	20260730	1
industry_signals	1334	长征十号发射预期	20260630	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+8.1%→现-16.1%）·已点亮1次	20260703	-0.1611	0.081	20260820	20260707	20260805	1
industry_signals	1335	半导体材料设备补涨	20260701	day	半导体/芯片/半导体材料	alias	open	⚠️逾期未启动（37日，累计-25.6%）——逻辑存疑或锚不对		-0.2561	0.0133				0
industry_signals	1336	MLCC涨价缺货	20260701	day	AI算力/AI硬件/科技硬件	hint	open	⚠️逾期未启动（37日，累计-19.5%）——逻辑存疑或锚不对		-0.1952	0.0				0
industry_signals	1337	电子皮肤/PEEK材料	20260701	day	机器人	alias	dormant	暗态·深回吐候二段（峰值+7.0%→现-10.5%）·已点亮1次	20260703	-0.1046	0.0699	20260819	20260708	20260805	1
industry_signals	1338	算力能源/SOFC	20260701	day	电力/电网/算电协同/燃气轮机	override	dormant	暗态·已兑现候二段（峰值+11.9%→现+4.2%）	20260702	0.0423	0.1189	20260807	20260807		0
industry_signals	1339	机器人	20260702	day	机器人	alias	dormant	暗态·深回吐候二段（峰值+6.2%→现-11.2%）·已点亮1次	20260703	-0.1125	0.062	20260819	20260708	20260805	1
industry_signals	1340	半导体/光模块	20260702	day	半导体/芯片/半导体材料	override	dormant	暗态·深回吐候二段（峰值+7.5%→现-19.5%）·已点亮1次	20260709	-0.1948	0.0746	20260819	20260713	20260807	1
industry_signals	1341	Meta算力/AI硬件	20260702	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+4.3%→现-13.8%）·已点亮1次	20260709	-0.1381	0.0435	20260819	20260713	20260807	1
industry_signals	1342	长鑫存储IPO	20260702	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+4.3%→现-13.8%）·已点亮1次	20260709	-0.1381	0.0435	20260819	20260713	20260807	1
industry_signals	1343	韩股熔断/美联储表态	20260702	day	黄金/贵金属	hint	closing	主升兑现中（33日，累计+13.7%，峰值+13.7%）	20260708	0.1366	0.1366				0
industry_signals	1344	机器人	20260705	day	机器人	alias	open	⚠️逾期未启动（35日，累计-17.5%）——逻辑存疑或锚不对		-0.1745	0.0				0
industry_signals	1345	存储芯片/半导体	20260705	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+5.1%→现-13.0%）·已点亮1次	20260709	-0.1305	0.0511	20260819	20260713	20260807	1
industry_signals	1346	美国非农	20260705	day	黄金/贵金属	hint	closing	主升兑现中（15日，累计+11.9%，峰值+11.9%）	20260803	0.1188	0.1188				0
industry_signals	1347	7月6日交易新规	20260705	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1348	黄金	20260705	day	黄金/贵金属	hint	closing	主升兑现中（15日，累计+11.9%，峰值+11.9%）	20260803	0.1188	0.1188				0
industry_signals	1349	商业航天	20260705	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+5.0%→现-19.2%）·已点亮1次	20260710	-0.1916	0.0505	20260820	20260713	20260805	1
industry_signals	1350	七月财报节奏	20260705	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1351	存储芯片	20260706	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+7.1%→现-11.1%）·已点亮1次	20260709	-0.1109	0.0707	20260819	20260713	20260807	1
industry_signals	1352	液冷散热	20260706	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+7.1%→现-11.1%）·已点亮1次	20260709	-0.1109	0.0707	20260819	20260713	20260807	1
industry_signals	1353	电源/BBU	20260706	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+7.1%→现-11.1%）·已点亮1次	20260709	-0.1109	0.0707	20260819	20260713	20260807	1
industry_signals	1354	覆铜板CCL	20260706	day	有色金属	hint	dormant	暗态·已兑现候二段（峰值+11.2%→现+9.6%）	20260804	0.0956	0.1122	20260813	20260813		0
industry_signals	1355	人形机器人	20260706	day	机器人	alias	open	⚠️逾期未启动（34日，累计-13.1%）——逻辑存疑或锚不对		-0.1311	0.0				0
industry_signals	1356	消费电子	20260706	day	消费电子/华为/鸿蒙	alias	dormant	暗态·深回吐候二段（峰值+5.2%→现-13.9%）·已点亮1次	20260709	-0.1389	0.0515	20260819	20260713	20260807	1
industry_signals	1357	光通信	20260706	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·深回吐候二段（峰值+5.8%→现-3.6%）·已点亮1次	20260709	-0.0358	0.0578	20260819	20260713	20260814	1
industry_signals	1358	美股资金流	20260706	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1359	3500点监管	20260706	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1360	华为抛定律V2	20260706	day	半导体/芯片/半导体材料	alias	dormant	暗态·深回吐候二段（峰值+8.3%→现-18.6%）·已点亮1次	20260709	-0.1859	0.0835	20260819	20260713	20260807	1
industry_signals	1361	磷化铟衬底涨价	20260707	day	光模块/CPO/光通信/光纤	hint	dormant	暗态·深回吐候二段（峰值+4.2%→现-5.2%）·已点亮1次	20260709	-0.0516	0.042	20260819	20260713	20260814	1
industry_signals	1362	交换机业绩大增	20260707	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·深回吐候二段（峰值+4.2%→现-5.2%）·已点亮1次	20260709	-0.0516	0.042	20260819	20260713	20260814	1
industry_signals	1363	腾讯混元HY-3发布	20260707	day	AI软件/应用	alias	dormant	暗态·已兑现候二段（峰值+15.5%→现+7.0%）·已点亮1次	20260708	0.0698	0.1551	20260813	20260714	20260730	1
industry_signals	1364	央行连续增持黄金	20260707	day	黄金/贵金属	hint	closing	主升兑现中（15日，累计+11.7%，峰值+11.7%）	20260803	0.1171	0.1171				0
industry_signals	1365	朱雀三号延期/长征十号乙正常	20260707	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1366	Q布覆铜板涨价	20260707	day	有色金属	hint	dormant	暗态·已兑现候二段（峰值+13.5%→现+11.8%）	20260723	0.1183	0.1349	20260813	20260813		0
industry_signals	1367	存储超强周期	20260708	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+5.8%→现-12.3%）·已点亮1次	20260709	-0.1232	0.0583	20260819	20260713	20260807	1
industry_signals	1368	CDN涨价+AI变现网关	20260708	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+5.8%→现-12.3%）·已点亮1次	20260709	-0.1232	0.0583	20260819	20260713	20260807	1
industry_signals	1369	光物料优于光制造	20260708	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·深回吐候二段（峰值+4.2%→现-5.2%）·已点亮1次	20260709	-0.0521	0.0415	20260819	20260713	20260814	1
industry_signals	1370	芯片筹码优于光模块	20260708	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·深回吐候二段（峰值+4.2%→现-5.2%）·已点亮1次	20260709	-0.0521	0.0415	20260819	20260713	20260814	1
industry_signals	1371	机器人短期熄火	20260708	day	机器人	alias	open	⚠️逾期未启动（32日，累计-8.9%）——逻辑存疑或锚不对		-0.0886	0.0153				0
industry_signals	1372	硬科技单主线极致化	20260709	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1373	芯片强于光模块	20260709	day	光模块/CPO/光通信/光纤	alias	open	⚠️逾期未启动（31日，累计-9.4%）——逻辑存疑或锚不对		-0.0936	0.0				0
industry_signals	1374	MLCC高端可靠性重估	20260709	day	AI算力/AI硬件/科技硬件	hint	open	⚠️逾期未启动（31日，累计-18.1%）——逻辑存疑或锚不对		-0.1815	0.0				0
industry_signals	1375	机器人0到1	20260709	day	机器人	alias	open	⚠️逾期未启动（31日，累计-8.7%）——逻辑存疑或锚不对		-0.0871	0.0168				0
industry_signals	1376	光纤军用需求爆发	20260709	day	光模块/CPO/光通信/光纤	alias	open	⚠️逾期未启动（31日，累计-9.4%）——逻辑存疑或锚不对		-0.0936	0.0				0
industry_signals	1377	AI价值链全线紧缺	20260709	day	AI算力/AI硬件/科技硬件	hint	open	⚠️逾期未启动（31日，累计-18.1%）——逻辑存疑或锚不对		-0.1815	0.0				0
industry_signals	1378	AI垂直语料价值重估	20260709	day	机器人	alias	open	⚠️逾期未启动（31日，累计-8.7%）——逻辑存疑或锚不对		-0.0871	0.0168				0
industry_signals	1379	长鑫IPO前打压旧股	20260709	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1380	商务部氦气临时禁止出口	20260712	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1381	国产算力内需放量(超节点网络落地)	20260712	day	光模块/CPO/光通信/光纤	alias	open	未启动（30日，累计-7.7%）		-0.0766	0.0023				0
industry_signals	1382	长十乙海上回收+中国卫星扭亏	20260712	day	商业航天/卫星	alias	open	未启动（30日，累计-24.2%）		-0.2421	0.0				0
industry_signals	1383	2029国内算力采购1.44万亿(央视财经)	20260712	day	光模块/CPO/光通信/光纤	alias	open	未启动（30日，累计-7.7%）		-0.0766	0.0023				0
industry_signals	1384	中东局势+油价80美元成本支撑	20260712	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1385	"台积电财报(7/16)+""美积电""议题"	20260712	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1386	长鑫科技IPO抽血/锚定(7/20前后)	20260712	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1387	韩国去杠杆危机+科技泡沫破裂外溢	20260713	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1388	上证有效跌破年线(250日均线)	20260713	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1389	跌停183家·近四年前十极端(大跌具集群性)	20260713	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1390	光模块非重演当年新能源抱团瓦解	20260713	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·深回吐候二段（峰值+3.7%→现-4.2%）·已点亮1次	20260714	-0.0416	0.0373	20260819	20260717	20260814	1
industry_signals	1391	周三上半年国民经济运行发布会	20260713	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1392	医药逆势最强但小鲍谨慎(跷跷板避险)	20260713	day	创新药/医药/CRO	alias	dormant	暗态·已兑现候二段（峰值+12.5%→现+7.4%）	20260715	0.0744	0.1251	20260724	20260724		0
industry_signals	1393	美股海力士ADR溢价率	20260713	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1394	PCB强于光模块·涨价函+研报双催化	20260714	day	光模块/CPO/光通信/光纤	alias	open	未启动（28日，累计-7.9%）		-0.0789	0.0				0
industry_signals	1395	芯片短期业绩期扰动·属资金轮动非基本面恶化	20260714	day	半导体/芯片/半导体材料	alias	open	未启动（28日，累计-18.5%）		-0.1855	0.0				0
industry_signals	1396	迪哲医药-阿斯利康6亿美元BD授权	20260714	day	创新药/医药/CRO	alias	dormant	暗态·已兑现候二段（峰值+10.9%→现+5.9%）	20260715	0.0586	0.1093	20260724	20260724		0
industry_signals	1397	7-17世界AI大会·华为昇腾950潜伏	20260714	day	半导体/芯片/半导体材料	hint	open	未启动（28日，累计-18.5%）		-0.1855	0.0				0
industry_signals	1398	长鑫存储申购·下半年科技新催化	20260714	day	AI算力/AI硬件/科技硬件	alias	open	未启动（28日，累计-13.2%）		-0.1322	0.0				0
industry_signals	1399	中国大模型调用量超美国·国产算力链支撑	20260714	day	AI算力/AI硬件/科技硬件	alias	open	未启动（28日，累计-13.2%）		-0.1322	0.0				0
industry_signals	1400	外汇掉期走弱→外储或下调压力	20260714	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1401	海力士剧烈调整·资金转移猜想	20260714	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1402	工业金属/贵金属崛起=美元降息宏观交易	20260714	day	黄金/贵金属	hint	closing	主升兑现中（26日，累计+14.7%，峰值+14.7%）	20260717	0.1465	0.1465				0
industry_signals	1403	美CPI意外环比负增长·六年首次·降息预期窗口	20260715	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1404	PPI环比-0.3%重回负增长·政治局会议政策预期('坏消息即好消息')	20260715	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1405	硬科技磨底·拥挤度历史低位·'打地鼠'轮动战术	20260715	day	光模块/CPO/光通信/光纤	alias	open	未启动（27日，累计-5.2%）		-0.0518	0.0				0
industry_signals	1406	长鑫科技IPO预估市值两三万亿·重塑存储估值·模组比价效应	20260715	day	AI算力/AI硬件/科技硬件	alias	open	未启动（27日，累计-9.0%）		-0.0902	0.0				0
industry_signals	1407	医药避风港·License-out大单+市值管理驱动·实验猴纯情绪警惕	20260715	day	创新药/医药/CRO	alias	dormant	暗态·深回吐候二段（峰值+7.1%→现+2.0%）	20260807	0.0201	0.0708	20260821	20260821		0
industry_signals	1408	AI手机季节性炒作(7-9月)·端侧大模型硬件需求·终局泡沫	20260715	day	AI软件/应用	alias	dormant	暗态·已兑现候二段（峰值+14.2%→现+5.7%）·已点亮1次	20260716	0.0567	0.142	20260813	20260724	20260730	1
industry_signals	1409	中美算力鸿沟具象化·十万卡超节点机柜数千vs不足两百	20260715	day	光模块/CPO/光通信/光纤	alias	open	未启动（27日，累计-5.2%）		-0.0518	0.0				0
industry_signals	1410	欧洲天然气低库存·夏季补库困难→冬季能源价格·潜在黑天鹅	20260715	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1411	美伊冲突再起·油储快速消耗→冲突或短于上轮·利空上限可见但风偏未修复	20260716	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1412	韩国刺泡沫(保证金3000万韩元+加息)·资金赴美·亚洲流动性紧张;明日韩国休市	20260716	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1413	底部特征质变——连续大实体阴线·'急跌见底'经验失效·创业板破60日线·沪指破3	20260716	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1414	存储'超级周期'审慎——2026-2030扩产价格战·HBM物理极限·戴维斯双杀	20260716	day	AI算力/AI硬件/科技硬件	alias	open	未启动（26日，累计-6.1%）		-0.0614	0.0				0
industry_signals	1415	长鑫科技上市估值推演·发行价4-6倍区间合理·前五日无涨跌幅剧烈波动·HBM4定	20260716	day	AI算力/AI硬件/科技硬件	alias	open	未启动（26日，累计-6.1%）		-0.0614	0.0				0
industry_signals	1416	AI手机9月炒作窗口·华为/阿里/月之暗面新品·消费疲软买单存疑·题材波段非主升	20260716	day	消费电子/华为/鸿蒙	alias	open	未启动（26日，累计-7.8%）		-0.0781	0.0				0
industry_signals	1417	医药抗跌避风港·片仔癀壁垒/CRO尚可·九安医疗蹭热点警惕	20260716	day	创新药/医药/CRO	alias	dormant	暗态·深回吐候二段（峰值+5.6%→现+0.6%）	20260811	0.0058	0.0565	20260821	20260821		0
industry_signals	1418	影视传媒逻辑坍塌——长视频时代已过·短剧爆款难救传统估值	20260716	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1419	散户制造反向舆情迷惑量化('宝妈割肉科技追高创新药'烟雾弹)·博弈维度升级	20260716	day	创新药/医药/CRO	alias	dormant	暗态·深回吐候二段（峰值+5.6%→现+0.6%）	20260811	0.0058	0.0565	20260821	20260821		0
industry_signals	1420	"科技股分化框架——严格划分""业绩兑现型""与""想象力型"",估值体系分层"	20260719	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+7.1%→现+0.5%）	20260805	0.0052	0.0709	20260820	20260820		0
industry_signals	1421	"光模块""年降""压力——单价逐年递减,须靠销量大幅提升抵消方能维持利润增长"	20260719	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+6.3%→现+3.1%）·已点亮1次	20260721	0.0314	0.0626	20260819	20260724	20260814	1
industry_signals	1422	Q布因产能紧缺,逻辑在于涨价预期(原文如此·名称识别存疑,疑为电子布/玻纤布类上	20260719	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+3.5%→现-0.9%）·已点亮1次	20260721	-0.0092	0.0351	20260819	20260728	20260807	1
industry_signals	1423	电力板块逻辑切换——由年初火电容量电价改革转向水电来水偏丰	20260719	day	电力/电网/算电协同/燃气轮机	alias	dormant	暗态·深回吐候二段（峰值+4.9%→现-2.8%）	20260720	-0.0277	0.0489	20260807	20260807		0
industry_signals	1424	苹果链困境反转——苹果市值反超英伟达显防御属性,折叠屏+AI手机指向八九月炒作契	20260719	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+3.5%→现-0.9%）·已点亮1次	20260721	-0.0092	0.0351	20260819	20260728	20260807	1
industry_signals	1425	月之暗面Kimi K3大模型参数突破,带来国产算力信心重塑	20260719	day	AI软件/应用	alias	dormant	暗态·深回吐候二段（峰值+11.9%→现+3.4%）	20260730	0.0338	0.1191	20260813	20260813		0
industry_signals	1426	高盛、摩根士丹利、花旗三大投行同一周末集体上调中际旭创目标价(罕见)	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1427	碳达峰行动方案推进+新能源汽车保有量目标明确,为电力与新能源提供长期政策托底	20260719	day	新能源电池/锂电/储能/固态	alias	closing	兑现进行（20日，累计+4.3%）	20260727	0.0428	0.0561				0
industry_signals	1428	"利好陷阱——弱势下跌趋势中""最怕出利好"",重大利好常引发高开低走砸盘"	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1429	缩量暴跌=躺平而非恐慌出逃——跌4%-5%仅放量约10%、成交2.67万亿,杀跌	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1430	"""强者补跌""是调整末端信号——中际旭创、东山精密补跌标志抛压集中释放"	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1431	跌停206家+连板高度压至4板+赚钱效应冰点,极端反向指标指向情绪周期拐点临近	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1432	中东局势失控升级,宏观不确定性压制A股风险偏好	20260719	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1433	"""杀PE""与""杀逻辑""之辨——当前科技股多处杀PE阶段,过度恐慌不可取"	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1434	"上周五下跌定性为""超跌""带GZ味,但爆仓集中于利润回撤、未及本金强平临界点,区别"	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1435	风格切换监控——若现十连板级妖股且连板梯队完整,则短线生态由趋势投机转向连板游资	20260719	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	1436	"业绩不及预期股的""真烂""与""假摔""之辨——2-3天填缺口为利空出尽买点"	20260719	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·深回吐候二段（峰值+3.5%→现-0.9%）·已点亮1次	20260721	-0.0092	0.0351	20260819	20260728	20260807	1
industry_signals	1437	电力季节性抱团——七八月用电高峰为最肥窗口,错过或等次年三月;缺主线下的避险选择	20260720	day	电力/电网/算电协同/燃气轮机	alias	open	未启动（24日，累计-6.1%）		-0.0609	0.0157				0
